id,tweet_id,time,count,accu_count,exposed_user_count
212555359,535826771783192600,2014-11-25 13:37:12-05,4,59664,1985
212555360,535826771783192600,2014-11-25 14:07:12-05,3,59667,2482
212555361,535826771783192600,2014-11-25 14:37:12-05,4,59671,1495
212555362,535826771783192600,2014-11-25 15:07:12-05,7,59678,19828
212555363,535826771783192600,2014-11-25 15:37:12-05,7,59685,6920
212555364,535826771783192600,2014-11-25 16:07:12-05,2,59687,2458
212555365,535826771783192600,2014-11-25 16:37:12-05,1,59688,1219
212555366,535826771783192600,2014-11-25 17:07:12-05,1,59689,14207
212555367,535826771783192600,2014-11-25 17:37:12-05,2,59691,1427
212555368,535826771783192600,2014-11-25 18:07:12-05,1,59692,828
212555369,535826771783192600,2014-11-25 18:37:12-05,3,59695,3012
212555370,535826771783192600,2014-11-25 19:07:12-05,0,59695,0
212555371,535826771783192600,2014-11-25 19:37:12-05,2,59697,4792
212555372,535826771783192600,2014-11-25 20:07:12-05,3,59700,3208
212555373,535826771783192600,2014-11-25 20:37:12-05,1,59701,32
212555374,535826771783192600,2014-11-25 21:07:12-05,2,59703,44967
212555375,535826771783192600,2014-11-25 21:37:12-05,3,59706,836
212555376,535826771783192600,2014-11-25 22:07:12-05,3,59709,2900
212555377,535826771783192600,2014-11-25 22:37:12-05,0,59709,0
212555378,535826771783192600,2014-11-25 23:07:12-05,1,59710,3644
212555379,535826771783192600,2014-11-25 23:37:12-05,1,59711,439
212555380,535826771783192600,2014-11-26 00:07:12-05,1,59712,175
212555381,535826771783192600,2014-11-26 00:37:12-05,1,59713,238
212555382,535826771783192600,2014-11-26 01:07:12-05,3,59716,299
212555383,535826771783192600,2014-11-26 01:37:12-05,2,59718,81
212555384,535826771783192600,2014-11-26 02:07:12-05,0,59718,0
212555385,535826771783192600,2014-11-26 02:37:12-05,4,59722,1864
212555386,535826771783192600,2014-11-26 03:07:12-05,0,59722,0
212555387,535826771783192600,2014-11-26 03:37:12-05,1,59723,233
212555388,535826771783192600,2014-11-26 04:07:12-05,1,59724,153
212555389,535826771783192600,2014-11-26 04:37:12-05,1,59725,2015
212555390,535826771783192600,2014-11-26 05:07:12-05,2,59727,667
212555391,535826771783192600,2014-11-26 05:37:12-05,0,59727,0
212555392,535826771783192600,2014-11-26 06:07:12-05,4,59731,5220
212555393,535826771783192600,2014-11-26 06:37:12-05,1,59732,991
212555394,535826771783192600,2014-11-26 07:07:12-05,2,59734,1922
212555395,535826771783192600,2014-11-26 07:37:12-05,1,59735,48
212555396,535826771783192600,2014-11-26 08:07:12-05,1,59736,3176
212555397,535826771783192600,2014-11-26 08:37:12-05,1,59737,244
212555398,535826771783192600,2014-11-26 09:07:12-05,2,59739,2109
212555399,535826771783192600,2014-11-26 09:37:12-05,2,59741,305
212555400,535826771783192600,2014-11-26 10:07:12-05,2,59743,20
212555401,535826771783192600,2014-11-26 10:37:12-05,6,59749,2145
212555402,535826771783192600,2014-11-26 11:07:12-05,0,59749,0
212555403,535826771783192600,2014-11-26 11:37:12-05,2,59751,2731
212555404,535826771783192600,2014-11-26 12:07:12-05,4,59755,2552
212555405,535826771783192600,2014-11-26 12:37:12-05,0,59755,0
212555406,535826771783192600,2014-11-26 13:07:12-05,3,59758,2058
212555407,535826771783192600,2014-11-26 13:37:12-05,2,59760,1352
212555408,535826771783192600,2014-11-26 14:07:12-05,1,59761,583
212555409,535826771783192600,2014-11-26 14:37:12-05,1,59762,513
212555410,535826771783192600,2014-11-26 15:07:12-05,1,59763,655
212555411,535826771783192600,2014-11-26 15:37:12-05,3,59766,3998
212555412,535826771783192600,2014-11-26 16:07:12-05,3,59769,8294
212555413,535826771783192600,2014-11-26 16:37:12-05,3,59772,8805
212555414,535826771783192600,2014-11-26 17:07:12-05,4,59776,398
212555415,535826771783192600,2014-11-26 17:37:12-05,2,59778,542
212555416,535826771783192600,2014-11-26 18:07:12-05,2,59780,2151
212555417,535826771783192600,2014-11-26 18:37:12-05,0,59780,0
212555418,535826771783192600,2014-11-26 19:07:12-05,3,59783,1812
212555419,535826771783192600,2014-11-26 19:37:12-05,3,59786,5787
212555420,535826771783192600,2014-11-26 20:07:12-05,1,59787,1347
212555421,535826771783192600,2014-11-26 20:37:12-05,1,59788,355
212555422,535826771783192600,2014-11-26 21:07:12-05,2,59790,1050
212555423,535826771783192600,2014-11-26 21:37:12-05,0,59790,0
212555424,535826771783192600,2014-11-26 22:07:12-05,4,59794,13101
212555425,535826771783192600,2014-11-26 22:37:12-05,1,59795,226
212555426,535826771783192600,2014-11-26 23:07:12-05,3,59798,8897
212555427,535826771783192600,2014-11-26 23:37:12-05,0,59798,0
212555428,535826771783192600,2014-11-27 00:07:12-05,1,59799,256
212555429,535826771783192600,2014-11-27 00:37:12-05,3,59802,230
212555430,535826771783192600,2014-11-27 01:07:12-05,0,59802,0
212555431,535826771783192600,2014-11-27 01:37:12-05,1,59803,655
212555432,535826771783192600,2014-11-27 02:07:12-05,0,59803,0
212555433,535826771783192600,2014-11-27 02:37:12-05,0,59803,0
212555434,535826771783192600,2014-11-27 03:07:12-05,1,59804,11
212555435,535826771783192600,2014-11-27 03:37:12-05,0,59804,0
212555436,535826771783192600,2014-11-27 04:07:12-05,0,59804,0
212555437,535826771783192600,2014-11-27 04:37:12-05,0,59804,0
212555438,535826771783192600,2014-11-27 05:07:12-05,2,59806,550
212555439,535826771783192600,2014-11-27 05:37:12-05,1,59807,140
212555440,535826771783192600,2014-11-27 06:07:12-05,1,59808,531
212555441,535826771783192600,2014-11-27 06:37:12-05,2,59810,294
212555442,535826771783192600,2014-11-27 07:07:12-05,2,59812,476
212555443,535826771783192600,2014-11-27 07:37:12-05,1,59813,3173
212555444,535826771783192600,2014-11-27 08:07:12-05,2,59815,439
212555445,535826771783192600,2014-11-27 08:37:12-05,1,59816,2929
212555446,535826771783192600,2014-11-27 09:07:12-05,0,59816,0
212555447,535826771783192600,2014-11-27 09:37:12-05,1,59817,181
212555448,535826771783192600,2014-11-27 10:07:12-05,1,59818,267
212555449,535826771783192600,2014-11-27 10:37:12-05,3,59821,310
212555450,535826771783192600,2014-11-27 11:07:12-05,0,59821,0
212555451,535826771783192600,2014-11-27 11:37:12-05,0,59821,0
212555452,535826771783192600,2014-11-27 12:07:12-05,3,59824,848
212555453,535826771783192600,2014-11-27 12:37:12-05,3,59827,1996
212555454,535826771783192600,2014-11-27 13:07:12-05,2,59829,1338
212555455,535826771783192600,2014-11-27 13:37:12-05,2,59831,13541
212555456,535826771783192600,2014-11-27 14:07:12-05,5,59836,5056
212555457,535826771783192600,2014-11-27 14:37:12-05,3,59839,493
212555458,535826771783192600,2014-11-27 15:07:12-05,2,59841,5221
212555459,535826771783192600,2014-11-27 15:37:12-05,4,59845,431
212555460,535826771783192600,2014-11-27 16:07:12-05,3,59848,14047
212555461,535826771783192600,2014-11-27 16:37:12-05,0,59848,0
212555462,535826771783192600,2014-11-27 17:07:12-05,3,59851,1506
212555463,535826771783192600,2014-11-27 17:37:12-05,0,59851,0
212555464,535826771783192600,2014-11-27 18:07:12-05,2,59853,1498
212555465,535826771783192600,2014-11-27 18:37:12-05,1,59854,6914
212555466,535826771783192600,2014-11-27 19:07:12-05,1,59855,3593
212555467,535826771783192600,2014-11-27 19:37:12-05,1,59856,4708
212555468,535826771783192600,2014-11-27 20:07:12-05,1,59857,637
212555469,535826771783192600,2014-11-27 20:37:12-05,0,59857,0
212555470,535826771783192600,2014-11-27 21:07:12-05,3,59860,8588
212555471,535826771783192600,2014-11-27 21:37:12-05,1,59861,5788
212555472,535826771783192600,2014-11-27 22:07:12-05,1,59862,4676
212555473,535826771783192600,2014-11-27 22:37:12-05,0,59862,0
212555474,535826771783192600,2014-11-27 23:07:12-05,0,59862,0
212555475,535826771783192600,2014-11-27 23:37:12-05,2,59864,1168
212555476,535826771783192600,2014-11-28 00:07:12-05,0,59864,0
212555477,535826771783192600,2014-11-28 00:37:12-05,0,59864,0
212555478,535826771783192600,2014-11-28 01:07:12-05,1,59865,55
212555479,535826771783192600,2014-11-28 01:37:12-05,0,59865,0
212555480,535826771783192600,2014-11-28 02:07:12-05,1,59866,394
212555481,535826771783192600,2014-11-28 02:37:12-05,3,59869,3147
212555482,535826771783192600,2014-11-28 03:07:12-05,1,59870,3442
212555483,535826771783192600,2014-11-28 03:37:12-05,1,59871,78
212555484,535826771783192600,2014-11-28 04:07:12-05,2,59873,942
212555485,535826771783192600,2014-11-28 04:37:12-05,0,59873,0
212555486,535826771783192600,2014-11-28 05:07:12-05,0,59873,0
212555487,535826771783192600,2014-11-28 05:37:12-05,0,59873,0
212555488,535826771783192600,2014-11-28 06:07:12-05,1,59874,85
212555489,535826771783192600,2014-11-28 06:37:12-05,4,59878,3814
212555490,535826771783192600,2014-11-28 07:07:12-05,2,59880,554
212555491,535826771783192600,2014-11-28 07:37:12-05,0,59880,0
212555492,535826771783192600,2014-11-28 08:07:12-05,2,59882,211
212555493,535826771783192600,2014-11-28 08:37:12-05,0,59882,0
212555494,535826771783192600,2014-11-28 09:07:12-05,2,59884,971
212555495,535826771783192600,2014-11-28 09:37:12-05,2,59886,442
212555496,535826771783192600,2014-11-28 10:07:12-05,0,59886,0
212555497,535826771783192600,2014-11-28 10:37:12-05,2,59888,7372
212555498,535826771783192600,2014-11-28 11:07:12-05,3,59891,3813
212555499,535826771783192600,2014-11-28 11:37:12-05,7,59898,15717
212555500,535826771783192600,2014-11-28 12:07:12-05,3,59901,6786
212555501,535826771783192600,2014-11-28 12:37:12-05,0,59901,0
212555502,535826771783192600,2014-11-28 13:07:12-05,2,59903,492
212555503,535826771783192600,2014-11-28 13:37:12-05,0,59903,0
212555504,535826771783192600,2014-11-28 14:07:12-05,1,59904,176
212555505,535826771783192600,2014-11-28 14:37:12-05,0,59904,0
212555506,535826771783192600,2014-11-28 15:07:12-05,0,59904,0
212555507,535826771783192600,2014-11-28 15:37:12-05,2,59906,1520
212555508,535826771783192600,2014-11-28 16:07:12-05,0,59906,0
212555509,535826771783192600,2014-11-28 16:37:12-05,3,59909,3373
212555510,535826771783192600,2014-11-28 17:07:12-05,2,59911,1084
212555511,535826771783192600,2014-11-28 17:37:12-05,1,59912,921
212555512,535826771783192600,2014-11-28 18:07:12-05,3,59915,1454
212555513,535826771783192600,2014-11-28 18:37:12-05,1,59916,407
212555514,535826771783192600,2014-11-28 19:07:12-05,1,59917,6191
212555515,535826771783192600,2014-11-28 19:37:12-05,1,59918,793
212555516,535826771783192600,2014-11-28 20:07:12-05,1,59919,3131
212555517,535826771783192600,2014-11-28 20:37:12-05,1,59920,19074
212555518,535826771783192600,2014-11-28 21:07:12-05,0,59920,0
212555519,535826771783192600,2014-11-28 21:37:12-05,0,59920,0
212555520,535826771783192600,2014-11-28 22:07:12-05,2,59922,581
212555521,535826771783192600,2014-11-28 22:37:12-05,1,59923,444
212555522,535826771783192600,2014-11-28 23:07:12-05,1,59924,587
212555523,535826771783192600,2014-11-28 23:37:12-05,0,59924,0
212555524,535826771783192600,2014-11-29 00:07:12-05,1,59925,85
212555525,535826771783192600,2014-11-29 00:37:12-05,0,59925,0
212555526,535826771783192600,2014-11-29 01:07:12-05,0,59925,0
212555527,535826771783192600,2014-11-29 01:37:12-05,0,59925,0
212555528,535826771783192600,2014-11-29 02:07:12-05,1,59926,2140
212555529,535826771783192600,2014-11-29 02:37:12-05,0,59926,0
212555530,535826771783192600,2014-11-29 03:07:12-05,0,59926,0
212555531,535826771783192600,2014-11-29 03:37:12-05,0,59926,0
212555532,535826771783192600,2014-11-29 04:07:12-05,0,59926,0
212555533,535826771783192600,2014-11-29 04:37:12-05,1,59927,169
212555534,535826771783192600,2014-11-29 05:07:12-05,0,59927,0
212555535,535826771783192600,2014-11-29 05:37:12-05,3,59930,4325
212555536,535826771783192600,2014-11-29 06:07:12-05,3,59933,6730
212555537,535826771783192600,2014-11-29 06:37:12-05,0,59933,0
212555538,535826771783192600,2014-11-29 07:07:12-05,1,59934,2661
212555539,535826771783192600,2014-11-29 07:37:12-05,0,59934,0
212555540,535826771783192600,2014-11-29 08:07:12-05,1,59935,184
212555541,535826771783192600,2014-11-29 08:37:12-05,1,59936,432
212555542,535826771783192600,2014-11-29 09:07:12-05,0,59936,0
212555543,535826771783192600,2014-11-29 09:37:12-05,2,59938,2141
