id,tweet_id,time,count,accu_count,exposed_user_count
212554733,535472323302682600,2014-11-20 11:38:45-05,27013,27013,60648501
212554734,535472323302682600,2014-11-20 12:08:45-05,4672,31685,10065346
212554735,535472323302682600,2014-11-20 12:38:45-05,2967,34652,7687504
212554736,535472323302682600,2014-11-20 13:08:45-05,2377,37029,5451430
212554737,535472323302682600,2014-11-20 13:38:45-05,1969,38998,4111796
212554738,535472323302682600,2014-11-20 14:08:45-05,1919,40917,4073359
212554739,535472323302682600,2014-11-20 14:38:45-05,1799,42716,4965808
212554740,535472323302682600,2014-11-20 15:08:45-05,1743,44459,4195805
212554741,535472323302682600,2014-11-20 15:38:45-05,1633,46092,3832463
212554742,535472323302682600,2014-11-20 16:08:45-05,1494,47586,3799951
212554743,535472323302682600,2014-11-20 16:38:45-05,1556,49142,4267437
212554744,535472323302682600,2014-11-20 17:08:45-05,1372,50514,3350704
212554745,535472323302682600,2014-11-20 17:38:45-05,1161,51675,2421240
212554746,535472323302682600,2014-11-20 18:08:45-05,1117,52792,2458482
212554747,535472323302682600,2014-11-20 18:38:45-05,956,53748,1988656
212554748,535472323302682600,2014-11-20 19:08:45-05,864,54612,1760195
212554749,535472323302682600,2014-11-20 19:38:45-05,760,55372,1519785
212554750,535472323302682600,2014-11-20 20:08:45-05,765,56137,1314390
212554751,535472323302682600,2014-11-20 20:38:45-05,1721,57858,4074344
212554752,535472323302682600,2014-11-20 21:08:45-05,730,58588,1694265
212554753,535472323302682600,2014-11-20 21:38:45-05,549,59137,1078324
212554754,535472323302682600,2014-11-20 22:08:45-05,419,59556,811743
212554755,535472323302682600,2014-11-20 22:38:45-05,375,59931,814878
212554756,535472323302682600,2014-11-20 23:08:45-05,298,60229,603917
212554757,535472323302682600,2014-11-20 23:38:45-05,291,60520,732114
212554758,535472323302682600,2014-11-21 00:08:45-05,539,61059,938028
212554759,535472323302682600,2014-11-21 00:38:45-05,509,61568,994170
212554760,535472323302682600,2014-11-21 01:08:45-05,303,61871,902997
212554761,535472323302682600,2014-11-21 01:38:45-05,258,62129,572734
212554762,535472323302682600,2014-11-21 02:08:45-05,175,62304,440253
212554763,535472323302682600,2014-11-21 02:38:45-05,152,62456,339519
212554764,535472323302682600,2014-11-21 03:08:45-05,169,62625,408488
212554765,535472323302682600,2014-11-21 03:38:45-05,165,62790,395979
212554766,535472323302682600,2014-11-21 04:08:45-05,153,62943,412455
212554767,535472323302682600,2014-11-21 04:38:45-05,182,63125,468249
212554768,535472323302682600,2014-11-21 05:08:45-05,200,63325,430854
212554769,535472323302682600,2014-11-21 05:38:45-05,186,63511,434681
212554770,535472323302682600,2014-11-21 06:08:45-05,186,63697,373598
212554771,535472323302682600,2014-11-21 06:38:45-05,254,63951,536809
212554772,535472323302682600,2014-11-21 07:08:45-05,256,64207,621881
212554773,535472323302682600,2014-11-21 07:38:45-05,281,64488,547215
212554774,535472323302682600,2014-11-21 08:08:45-05,285,64773,681752
212554775,535472323302682600,2014-11-21 08:38:45-05,310,65083,595266
212554776,535472323302682600,2014-11-21 09:08:45-05,291,65374,1022745
212554777,535472323302682600,2014-11-21 09:38:45-05,282,65656,1147583
212554778,535472323302682600,2014-11-21 10:08:45-05,297,65953,534106
212554779,535472323302682600,2014-11-21 10:38:45-05,254,66207,661557
212554780,535472323302682600,2014-11-21 11:08:45-05,242,66449,420146
212554781,535472323302682600,2014-11-21 11:38:45-05,233,66682,441532
212554782,535472323302682600,2014-11-21 12:08:45-05,244,66926,681411
212554783,535472323302682600,2014-11-21 12:38:45-05,290,67216,689862
212554784,535472323302682600,2014-11-21 13:08:45-05,282,67498,738819
212554785,535472323302682600,2014-11-21 13:38:45-05,269,67767,527215
212554786,535472323302682600,2014-11-21 14:08:45-05,220,67987,477611
212554787,535472323302682600,2014-11-21 14:38:45-05,206,68193,317522
212554788,535472323302682600,2014-11-21 15:08:45-05,208,68401,529714
212554789,535472323302682600,2014-11-21 15:38:45-05,218,68619,462019
212554790,535472323302682600,2014-11-21 16:08:45-05,213,68832,398143
212554791,535472323302682600,2014-11-21 16:38:45-05,245,69077,365982
212554792,535472323302682600,2014-11-21 17:08:45-05,222,69299,641749
212554793,535472323302682600,2014-11-21 17:38:45-05,219,69518,464074
212554794,535472323302682600,2014-11-21 18:08:45-05,313,69831,598513
212554795,535472323302682600,2014-11-21 18:38:45-05,351,70182,657886
212554796,535472323302682600,2014-11-21 19:08:45-05,226,70408,351497
212554797,535472323302682600,2014-11-21 19:38:45-05,173,70581,300760
212554798,535472323302682600,2014-11-21 20:08:45-05,168,70749,333956
212554799,535472323302682600,2014-11-21 20:38:45-05,168,70917,313629
212554800,535472323302682600,2014-11-21 21:08:45-05,184,71101,253448
212554801,535472323302682600,2014-11-21 21:38:45-05,164,71265,326927
212554802,535472323302682600,2014-11-21 22:08:45-05,133,71398,197658
212554803,535472323302682600,2014-11-21 22:38:45-05,127,71525,158789
212554804,535472323302682600,2014-11-21 23:08:45-05,102,71627,159820
212554805,535472323302682600,2014-11-21 23:38:45-05,95,71722,199716
212554806,535472323302682600,2014-11-22 00:08:45-05,86,71808,130290
212554807,535472323302682600,2014-11-22 00:38:45-05,82,71890,98125
212554808,535472323302682600,2014-11-22 01:08:45-05,72,71962,172667
212554809,535472323302682600,2014-11-22 01:38:45-05,82,72044,113972
212554810,535472323302682600,2014-11-22 02:08:45-05,74,72118,105421
212554811,535472323302682600,2014-11-22 02:38:45-05,99,72217,254549
212554812,535472323302682600,2014-11-22 03:08:45-05,96,72313,359137
212554813,535472323302682600,2014-11-22 03:38:45-05,113,72426,174710
212554814,535472323302682600,2014-11-22 04:08:45-05,104,72530,364826
212554815,535472323302682600,2014-11-22 04:38:45-05,94,72624,159322
212554816,535472323302682600,2014-11-22 05:08:45-05,103,72727,304567
212554817,535472323302682600,2014-11-22 05:38:45-05,116,72843,208287
212554818,535472323302682600,2014-11-22 06:08:45-05,128,72971,319097
212554819,535472323302682600,2014-11-22 06:38:45-05,125,73096,167037
212554820,535472323302682600,2014-11-22 07:08:45-05,129,73225,179421
212554821,535472323302682600,2014-11-22 07:38:45-05,163,73388,406902
212554822,535472323302682600,2014-11-22 08:08:45-05,131,73519,300483
212554823,535472323302682600,2014-11-22 08:38:45-05,161,73680,324181
212554824,535472323302682600,2014-11-22 09:08:45-05,164,73844,204495
212554825,535472323302682600,2014-11-22 09:38:45-05,155,73999,216607
212554826,535472323302682600,2014-11-22 10:08:45-05,167,74166,220364
212554827,535472323302682600,2014-11-22 10:38:45-05,189,74355,490354
212554828,535472323302682600,2014-11-22 11:08:45-05,784,75139,1747597
212554829,535472323302682600,2014-11-22 11:38:45-05,275,75414,446784
212554830,535472323302682600,2014-11-22 12:08:45-05,178,75592,322043
212554831,535472323302682600,2014-11-22 12:38:45-05,154,75746,296065
212554832,535472323302682600,2014-11-22 13:08:45-05,139,75885,258604
212554833,535472323302682600,2014-11-22 13:38:45-05,128,76013,222110
212554834,535472323302682600,2014-11-22 14:08:45-05,87,76100,110640
212554835,535472323302682600,2014-11-22 14:38:45-05,96,76196,163640
212554836,535472323302682600,2014-11-22 15:08:45-05,96,76292,129307
212554837,535472323302682600,2014-11-22 15:38:45-05,106,76398,164010
212554838,535472323302682600,2014-11-22 16:08:45-05,86,76484,154887
212554839,535472323302682600,2014-11-22 16:38:45-05,96,76580,142140
212554840,535472323302682600,2014-11-22 17:08:45-05,114,76694,150047
212554841,535472323302682600,2014-11-22 17:38:45-05,96,76790,159596
212554842,535472323302682600,2014-11-22 18:08:45-05,101,76891,123002
212554843,535472323302682600,2014-11-22 18:38:45-05,94,76985,149336
212554844,535472323302682600,2014-11-22 19:08:45-05,78,77063,180768
212554845,535472323302682600,2014-11-22 19:38:45-05,83,77146,134648
212554846,535472323302682600,2014-11-22 20:08:45-05,81,77227,175621
212554847,535472323302682600,2014-11-22 20:38:45-05,85,77312,99082
212554848,535472323302682600,2014-11-22 21:08:45-05,76,77388,118830
212554849,535472323302682600,2014-11-22 21:38:45-05,60,77448,94668
212554850,535472323302682600,2014-11-22 22:08:45-05,54,77502,76588
212554851,535472323302682600,2014-11-22 22:38:45-05,59,77561,108643
212554852,535472323302682600,2014-11-22 23:08:45-05,51,77612,84047
212554853,535472323302682600,2014-11-22 23:38:45-05,52,77664,119353
212554854,535472323302682600,2014-11-23 00:08:45-05,54,77718,164411
212554855,535472323302682600,2014-11-23 00:38:45-05,86,77804,137079
212554856,535472323302682600,2014-11-23 01:08:45-05,54,77858,89348
212554857,535472323302682600,2014-11-23 01:38:45-05,55,77913,91791
212554858,535472323302682600,2014-11-23 02:08:45-05,36,77949,45836
212554859,535472323302682600,2014-11-23 02:38:45-05,29,77978,88077
212554860,535472323302682600,2014-11-23 03:08:45-05,44,78022,48125
212554861,535472323302682600,2014-11-23 03:38:45-05,38,78060,26165
212554862,535472323302682600,2014-11-23 04:08:45-05,41,78101,73676
212554863,535472323302682600,2014-11-23 04:38:45-05,33,78134,130862
212554864,535472323302682600,2014-11-23 05:08:45-05,50,78184,47891
212554865,535472323302682600,2014-11-23 05:38:45-05,64,78248,122446
212554866,535472323302682600,2014-11-23 06:08:45-05,46,78294,114590
212554867,535472323302682600,2014-11-23 06:38:45-05,57,78351,118381
212554868,535472323302682600,2014-11-23 07:08:45-05,51,78402,77048
212554869,535472323302682600,2014-11-23 07:38:45-05,75,78477,110614
212554870,535472323302682600,2014-11-23 08:08:45-05,67,78544,118039
212554871,535472323302682600,2014-11-23 08:38:45-05,70,78614,100995
212554872,535472323302682600,2014-11-23 09:08:45-05,77,78691,160714
212554873,535472323302682600,2014-11-23 09:38:45-05,73,78764,150335
212554874,535472323302682600,2014-11-23 10:08:45-05,76,78840,116017
212554875,535472323302682600,2014-11-23 10:38:45-05,164,79004,309155
212554876,535472323302682600,2014-11-23 11:08:45-05,190,79194,380537
212554877,535472323302682600,2014-11-23 11:38:45-05,161,79355,335426
212554878,535472323302682600,2014-11-23 12:08:45-05,116,79471,216102
212554879,535472323302682600,2014-11-23 12:38:45-05,87,79558,111427
212554880,535472323302682600,2014-11-23 13:08:45-05,438,79996,789029
212554881,535472323302682600,2014-11-23 13:38:45-05,120,80116,225369
212554882,535472323302682600,2014-11-23 14:08:45-05,103,80219,176362
212554883,535472323302682600,2014-11-23 14:38:45-05,85,80304,108098
212554884,535472323302682600,2014-11-23 15:08:45-05,77,80381,96472
212554885,535472323302682600,2014-11-23 15:38:45-05,83,80464,151226
212554886,535472323302682600,2014-11-23 16:08:45-05,168,80632,276479
212554887,535472323302682600,2014-11-23 16:38:45-05,71,80703,143611
212554888,535472323302682600,2014-11-23 17:08:45-05,52,80755,79110
212554889,535472323302682600,2014-11-23 17:38:45-05,60,80815,123801
212554890,535472323302682600,2014-11-23 18:08:45-05,71,80886,102075
212554891,535472323302682600,2014-11-23 18:38:45-05,45,80931,63230
212554892,535472323302682600,2014-11-23 19:08:45-05,38,80969,166644
212554893,535472323302682600,2014-11-23 19:38:45-05,51,81020,67733
212554894,535472323302682600,2014-11-23 20:08:45-05,42,81062,49673
212554895,535472323302682600,2014-11-23 20:38:45-05,53,81115,37399
212554896,535472323302682600,2014-11-23 21:08:45-05,50,81165,74941
212554897,535472323302682600,2014-11-23 21:38:45-05,39,81204,52728
212554898,535472323302682600,2014-11-23 22:08:45-05,44,81248,48231
212554899,535472323302682600,2014-11-23 22:38:45-05,38,81286,71207
212554900,535472323302682600,2014-11-23 23:08:45-05,37,81323,37651
212554901,535472323302682600,2014-11-23 23:38:45-05,39,81362,83179
212554902,535472323302682600,2014-11-24 00:08:45-05,34,81396,41681
212554903,535472323302682600,2014-11-24 00:38:45-05,61,81457,113659
212554904,535472323302682600,2014-11-24 01:08:45-05,24,81481,39164
212554905,535472323302682600,2014-11-24 01:38:45-05,62,81543,136028
212554906,535472323302682600,2014-11-24 02:08:45-05,30,81573,40324
212554907,535472323302682600,2014-11-24 02:38:45-05,12,81585,17378
212554908,535472323302682600,2014-11-24 03:08:45-05,13,81598,10260
212554909,535472323302682600,2014-11-24 03:38:45-05,20,81618,43880
212554910,535472323302682600,2014-11-24 04:08:45-05,25,81643,56123
212554911,535472323302682600,2014-11-24 04:38:45-05,18,81661,26989
212554912,535472323302682600,2014-11-24 05:08:45-05,20,81681,48369
212554913,535472323302682600,2014-11-24 05:38:45-05,28,81709,55956
212554914,535472323302682600,2014-11-24 06:08:45-05,24,81733,40004
212554915,535472323302682600,2014-11-24 06:38:45-05,26,81759,22021
212554916,535472323302682600,2014-11-24 07:08:45-05,35,81794,88948
212554917,535472323302682600,2014-11-24 07:38:45-05,29,81823,29467
212554918,535472323302682600,2014-11-24 08:08:45-05,31,81854,32766
212554919,535472323302682600,2014-11-24 08:38:45-05,34,81888,78931
212554920,535472323302682600,2014-11-24 09:08:45-05,32,81920,54588
212554921,535472323302682600,2014-11-24 09:38:45-05,35,81955,46167
212554922,535472323302682600,2014-11-24 10:08:45-05,37,81992,50288
212554923,535472323302682600,2014-11-24 10:38:45-05,46,82038,50966
212554924,535472323302682600,2014-11-24 11:08:45-05,40,82078,94907
212554925,535472323302682600,2014-11-24 11:38:45-05,48,82126,66418
212554926,535472323302682600,2014-11-24 12:08:45-05,52,82178,100006
212554927,535472323302682600,2014-11-24 12:38:45-05,45,82223,54353
